7,7,49
842406643013168580096308731435335915276929410422051665865489915046468208623417289015498663404000838864649674862050366686263048003412302871135137862589535733050198308004341588283826375834565854710388226083712660340988402967665673633342774166278088309859926225752855947347638272606043128157675826221521486019089960151201379559058837129004844188571345084089552678358681168860900250832565976729177089925938974675455969296362197102267000859364281453365,374806790493367720235832178235097103711848965131801975512932172648375549653804019571683912717115400363554585167256726300704303019553518065617121232845085737283924225097910663883812641495829814902524607930293135318383316822274798955564011409758432385318302147576422709779986985360829811585572519051051762705612033509092295742046611603450808552685738863172511749005363544971759372479526380798229395840302262968458941428584343732373276641026338273989,315739730158057888209682872397514957066299240306330935579932966783260998212738558803179324631179513637092199153379192258109773368844103163702646412659128908427917588375613881162275647431942236303681101721289590220572844096448378880337880814930921094436058877640546478199670610115934803248600302961457257730785118516425434709106027376384922232397533391286745465039606066477530884155283783171363862025814017714326504825129955287128714155613195174299681072261216988784377424888849225686940763460860722521320963938457197896842772956210077189815846335976506329498802462115782888042391140910437373756739249245035814420941101748905059681362478221912099676448872426721003401929300564300850901134882113884876199239829545305247961120269761820442887811964961730328596052420743477061538634914116450263761293185255350536091154586095495098328638229926004792454720058876698531366830556137920248243838496022985
8620231917337730921722958353454991604260016100686300129190167816709018145038765257512637455261461371456564065574001552933470559843862716942925458614131989714081400087908649240859967648358551653311127416149032387847274645657325004798546936260872804114500900515007915771773035415626696705540738035685756220710282211654422337229200668077558957674024592880225271642807179917668027896215864984199768143771999295559192118529415322312012774359732463600583,1925175867612912195796651884163900395468067186913921378105968526869124546905572977524378874887148679361284257725342502106144795423812886825719512167952389459892566546395207514600634017824670364810873339283650409255689431751101168526387582774676439146424868148012328442481084221022754805350028711430292992518284347599339089559598424496176525817174639765385060147870522815669146402368277565078928751242732205934155666155767378050492919654168662135045,16595462460485183731772556696347092516872442576847719448323027345182601315391379202460661929693317690015209433699001978566106427546606915487529112207833225124136850050767615356763190756415242732559859922562338291690771837434796616305731564462598616685914147903022512300602578045213909456912948835114280631593689363711945570733927781338238449618004146020014674002542864189853451722484361293824145392420428590742855296096060252611638022624698752320069831001484416114379738997695867597073269782572784633622346475842698905428405608822462998787735820412262233039073357109053940810238993379164738612775804119868389160703744168830365011374236847107509854063618745065862472309246907305174435092963425987724731561458189904381872582133839179596504972373050628350674159781129080117241510336091584766110583793751497168029458639524300247723086693159945386708543591643007418485536659068543276744154076886731235
37020016136319564307348512748689897726860250384869985630990168071109937525389504653892533146016327742240005146294132279595535758476830473968064529372068714827651619921986221790988794394506304775173714237760933092905451798296867808388449109023833440790049766964909515665876054484422152428448057834165594898797281713439078916344485518453461784291060097836046845566239457860577237495791140928615602672792010677505182009114048578536150100505404283891744,49149091252198377780409368261925060391769740823351209519200179951614392038551240844123081475700258562457028372285808048915859889393254035534800104549088547875637757442442015266847056122867534383640890018660962320459802835635636902633144299000854548391677134250247903180299132201450895630938243522110503473280674189162335765864159019868953186298197193936322000329246971806392207134000715076884349506276694879420884520449795924925245671758042837898378,1819500151241826686206596299451866992084551450782243283301302984999553490515872232121304493690715450153477278431602118986820685674845073523171480158239456550062499779580056502012748955833764098284310333926954351791237614091167850079602813359312597969066960091416395668781940252480509134406609670417604419414726210607555053572787305863487133173474396900568853636882750386717773799586339846318646280162305034616884531367990960056483886320951088947181472640005498775729287487210458453479378224425325078802815327188816467724843159168069482147710674486641523312472727379670068695329470740600867492596540525814256079172997874746074022280120728729606230708708637098259710541282667769556913578110521483111859838845700339142479325268973350064170044984572891541648093354611663390316144534521316268502422609028605948280419947925122718107579068982485097406412009870417633781586797360248420825319112391825191232
280585990504996862484162183126870035806985086482020511669598962017618289889318898278486954755440208070294379971910650924918671435831846099157412060460234921613343303693937096862500656260690951082313029769994460394050526926067129945453292358594940786733586255605044188148461645520868629426975466584164651761484921769038662607787360115324211318548659423011087731778148798979734864285297064526401403839076319831039031927402431563477729462539981377675066,939639228476891832588230938225907430282063899246529897156996610044033840545709733451071520181599901520138156707451060803376516307719943313129513158392339038908877011417103546564029194097163072491958627439510214521556950187977802855993611013415796075379194860601734161727456432167984962292637851991260171343849965433586011950389961157732949768422394082146053403178501828412722685220725993994459505145630996275118510801505057681646190363657946919301217,263649603639539749217552235332250819192747516513873963812633669667815238001746287436933829713743802383175921607384862040419126874679926335955783519680117864161164376672830411004717833477529991689791265313730319385653659320263023231215496232609447479617604317847207659556159974356326991225447245669478801176078440198577034719831555530481264612755067508366005331139737969711748806360548239504446956188900312978339338585390370826236791894638347795513556043388706563571717585354926258207061734828008172093521338562386743852183087516252829005599668700129241432347244416369866560413279084746583694891651255894876098132270449698156122888251827988369675987652851109806139133347910876379368949565393322115480005282009971720247760681634731618227763867060944470165695762715073101581441255330250898175534113315008916989262446407022377211897108841761524563797634186477802097969028727184814891865548628460804355322
8875778905947037721500823502111847131078217255270789625418765110438817237139507527052949511907043551865694385308709413766654228012655444253396640797873272545483238359560855325799699592382141989814571623148162233553167902928169013694167651343631297074907775430085403137236560004606012810300090338506679671976930048840409225192224304157859382467464134132367428779911898452389481758050621103718351787285979273936313338741630358636196758739941301506756105,4199712267865551127418491904942369263504124036357575647513083357752353726551255568051674427488290642099345481824349698799155559984318639444926846988112309313684746952485494739411013396619704445859663649809844765213600200543041033744964086190587021545753161535255922920144490621954748361324253093197245720896734702486535259616955870001056793573790415052929304452036950296563840729904294166327557872592043684148351843861908360527980124194631375313657158,37275717558168054010058465236774648685952393215302385939402300259267561656424973219519453785986733366838659213244582857658195377559241765167094591758855732735612043132630009592597471988417237012667839740300759266724547831170868023976896271270308483970218127903354088531645739543266324605673776883565138790713209868768856470363937781167091927230773174344194051785519288780241842984371623876595538322822640311344342841874977267647643012411299137980130475952231759426130023065156897828156617449106068065949049731334162006570651019164079964474024118128490040084763025824084015947003439402176870318598022350317978689377277127760641133595830066500568796088574173186614547338328723069636534228956177780455911867894891095896356321361282974995280366191919683223947811017835994226447022551394281432725720005573412587177984744484160453612375160078544316383150621690675644414665003244549362388182223224612693449590
54303361141766975248103110227239180875738949848579714835794133600162003372410679551285872570108559307850759062145581443197052823654987626470321766955597717598174695234317959027694735644477860779977341275070884446497055063516751694721965672656841598214902170421334509535042336027359487230602979438184190385074831153432330580260862996228956301745235154561795277014623856417493988424345045723305240664393975310742935277366745981045315939358799346742208601,27787045137964781828772289275422213499227711706813661407522023819808929669835064945975336006901687466812729442150595898144112416524390053978039446892770755291664705635341588132474725558471378659974665944054904999582877453725263348398377075799108625988652566751678727163557940138863847973596950369290552692629563660865421070043281341318567147795423414438187786665527515884480368249681803371752559850586255524523723780578290758615064058843084392739900623,1508929947189481693225838910473443119767378776826079970950449056457712125366624573695624264045923966322934494884602642449843787727720721520407129233337261912730793736333896646239196491221116061517513264719512948301129736083987659531371233491552610143259839528279505358307913337344559864293264852971330108622427082113662233249072651501056658135859893392831985505081312325922766152773848593996782091378477366264579428368142377324361350921819471641471975882737430549457631342892857964931471478631103772926240625298233582355953597241090384339966401480498746868785169587886324830709285975644665629285168859522218691807953774377475168512614882454307091668781549154637792372530733123702437806878287037322453190974624111156752450135111457138737747452541462955800688366686330822880233066811713946067049153615542704587557323520748435317767792640635268499172847191538110836160330721819131875120834297808756275858423
329331473019627708364743939583182504836399913334892095987056476695677031308273901554064380364100553649075251460477870886183223561494143833166183890933236974918673581739249160224364894851679880317878122990965897404473930914768132418641490469870041063612887689950013752221421191957637916214353086864757886885761572980322862659971272048184775711081792648012141012955300705130897107889358283108442455549136504976472866248433491423696949274266958777813143984,259182108855467588365494473745556387503744992355226438897146009836838544794565113023190481880974355072545168626414206945894228419262823504488305970574459223103766055156802288796793631417905012272959526286191128464654224558342902168842706095542900300942833223170481444040196610634293036846346067360167838470436730880697749196213465200368830196295531601342035609898942273967916053716061993617413641067860686829095748232487487992910671577797970333077521735,85356825689704635826140392893306536425831660115363133068946728537505531943634498761117294652886328610564203448500364515120593296767090207052560508963318550434398171060050322085309296815642707900487333096403343847099199502716974456960219040476216741347393125101605543766249403451960366642667135400755484506977153070089593281771143985389575125047898994503158654138898082566431090118858157522564599153460169450928357459277143101932058303337642659554261574103776551858040610717367144118366777221665472098967362560389287212320929157190813057533233844622918015109340130456453466934860345289460566081010910052074076746162751934856648006142796643452375558113672341946929345359589190609705082101218560508052954840904945654084737371632543606619269464521375384164405051256382537890865307172963724722875540285340795356068439344707196290966493756854536703140744073113453722779640859895649620014335782318981099444492240
5920626257886818596407727065392267708435428301242908069148106262114503407477129019591353109811979008968093207540294434546028820196732934648035887385108481063942209196579454661393900825030832782260552942284418337687292546077995590667807053525199961264890297417859187819241020251160106334924739909658136043006276578611315556263955051902631689036612833015888196856457230297079274742916795033665014707662143335266386444406573426326214690999952301063722641166,1057411986755086027676264608675896597537500418103709683043738333393948294406133687726807115014465451440781156820849128878747850963316247132819050577111599207723694188874267013484760493962223683007615548539662949075571276250897723483403625235466165252087659909237460492071821688167041730332836619264779308667856234250600575417281077228733479825000864709463254848535962762046013868722028978163729280963370852188126659668670749462126630415938440079599859286,6260541174186431177672772410999684197991457754827530132806967542076079464893325622515794497685229395347997014932632071729586504911472870844175060129539799107978172562790996423022918635544039888132026006185176645046721358458450571589682925748129893105292818285645527868668339500607945294850345719180640649287650688429936724708659021482795243257118298524599180965801355518210577641652499613078894777760669050404657100382109401884501699499763240742938806177337393341734006888252997828415091146129873502438086991596786641684102349902344451240860463130439523109123019925187592808652612501493735633419536732004817944376771978977374622912751369733801477977401462913775844709304815972532661087816177922730849532353133524275558005656664296917003159021463394792603081493587297638992904167462184026015800484875637634652879381335862185157531364820827529928143911672478934109422830646790266220160336650051396145870967476
70450570500290429197392216006932700182637708476332864208957616615833336805607442163081250362461005586232793904084724775587929721353551549691308846020866494223843994367140349496907190206555045028993098759481321632301255473728222084014143053583958694594784359256779487978422489653179266605345634459195158807786240193699209906259347450644619761368900606145509781750125601721819442827879778903265318358931105419351056325979662986970547691241790441714510502899,90033504725307948202149016707899954607104879472243384123242563354495895950937382720396525473576576130399954539754074952781194015538656833530121379185866049992919877538170290527716840794023636912373455883793820391793102992958465863423851994870350742895322467353063268580218020149958721296016058734664574477148553403609457857865736368680160441422150995507159520706669814919639773650282228067844204582050356947061029204300292363012100801855654463704480799633,6342911772038539097541627027773168068456166559887637858099896488806429552893825839473097012481285036410049577586733346837812389960201231690143026824374553424534559917625275863768746411487733015544634161746422037970216505078630869502610560464715365559532584995165327072740180453571019642936172304882323838117015730447084149300939139381541206437137929551649980889901315697012777498308282681369315507709342331337710734824415043924058517044676719926277730969866490082454555677925294597787356670894732377561072769312073822601854997872927234937017808362500986772151258805680939189616756563161278462726738079770892410570823605764110819002221482506807458305241966093736197829451400831657123983369630736912489716383936156885384952849694270173165632747499192629750485784111302094406197725372616674628261019163330515235988626784459396116067814908437935055321891465594541667192216440997152054731526890558426818464484636067
393696987836423715552503749563566407279263257622480733382821885860950123996224757062779601477997317446323828122364529763999221752109921924777219957329140154638546674971725258811653181998540861624020249755081813071539878027187659585312680768335455533645285062382792432798741675041778978469050425897536253413868235600687472350409742295939366850305839765694594344776259536271755617790797646237194358131648429891302513701848005636744849547961541630204084921101,126030438828418015922700278729074308072357883823270067286548982313447094445298126297919047001235226748179646901821948275934162722319854559503623380383779591181880423136914742651095170768840471218455691852963592124321086892498893788758443907902077575782835410956660975736655390401876289204301825304973934281499052821453792184309770521459159055278185821713263820282950759076150852333284097707454423721169244218726978994405977798528731246141364114649616043285,49617804142450830762863059102533507508098987951451831580324839534084025272805109651744980098732360975815543775910807790550835389934985797206350194240218884905959823652913616838889189811038575050176038709360906556299791207570746185620423244445777099213255720461377505369094639776158702280174951918368687187688462439391424031356191364420548230465726112317993614599468265677454839420355716211947582576080108376859317759670543053561779790275308955464632040114852851174185256967996122160785092839031144325090376229473720742765707525116141116783615096128586994068735138956048750638259734916693805636372382441554563390561248916287361913387004934153231126304554771299778400249477328350391877945066432689893772771639753340917108358591129133811916369664518252842758457005642763185414349434577433767265996256184827484020315775957619869021448515913968712679724401072330925416842820107714779298857037060189063003763025856785
8534778200448161367521520754569106836272586921770108099593822638453619611497065957394388740012602865611529562907872975458420664961883298601804675755942852043822421215788885315302047551561071354737545758956556530962505783953471093270021985599214312451774772965405211943780663494329192029893789027054119690304995761181221762243330278553619400428596941205544270656663740768475075381473553217912586079064518201862747610922448566900555137370706774397660803653606,7084260737560851584282968592398802280040384931205095457205117135202308698847854393072042522545508206135396351013405095775102339615434321737585496571771623591587230221506660804098527776381879278026587990774024041475241363774179167221891183971652156107314590104043918848280954252192209847858092436652530912689004994886205509305651371303106726362620044749286133304276312447866642791863417586317972196019539142933841812236739461925950586682500157091507007367897,60462594109225169254998031470803386979787193229174921938267166021400100014402819178792651813955143148264263066429886260369836209784465626766909257051401448078146803408322286920849448007529375922614763501470324859963383494076611576675914122992052120099288382651623996423366885451408834842674395723212173343069939425791131105844021977065073267086225431383783904455418802324559033044060000482031277019807885204016618195886940385723207739416075791788870359776189882546058335525490609169069225529772179492687180133388001274579790829526176701682137227421400330305150534660167673099986935405549417920026076009092237891985842596213488956896609867514877213690951386771001017434005505258789016066419135148978996871667516658082299127441012800688886596457441904149366082817661833633321986400632727235722017563003996367730074998106958065330252911415697577595665056762985341645822606246401722301255412473346740274366498992686582
14937745093002322160529488776187495992586853035532248690708531123480289975971486818725051048230224602595219175431937245195087203466236282816784232190208576083146308526740316978752565821453115620554791611775895821859663878858209096344894374555966122222361912597990838591096734147368870677039423876349992464733924376920356611803307708161782158925200261335189385118629458974703957841744412664920959814318067166763495783096527891627616430436280269318506625011381,78571660184286639251645674165463132328231187283417703524623521058358823315332178152286130364948033269783253698548133348649583131658259898633414569761272586972573969340872196361498730380506198813035700095447834938767383469781041646552756621786083637319523499416500848882323297735648990196959314281244184056882924158691906005917449748190809261932457444184793713853757538802342240228263881348318218340687780408334452496085187234612661220909582712322882291760600,1173683431366873677194747716696026114993122322604160401962559892970229302419523026415033473591792381278535536717020527074533547759720635832742132165559751820556180627356278872113673433310591301564664575408436570758065141009646560120440776087172572832548840477257046677514335736452981714971338377475043720202152975611649989435769710492183719499160542216219048982311706564237099577175752568809394652966252951276399178311638805731784985282203278492740178671342743467756724491657385180051744459236577970937703917784232280517435244490676650797005232260208592520700454546146152532569415592108621854339506251756497416912908248523124449553714497809153327848547224979158428390352699165402879932952192448334374906679349199421586948517804866239294511025318602778314050647289889797030808460462719962536893036973122480669679093077544953371341925592795142312082295284422844011845989624310380227000204978130161471280737337527388600
516964244363781502084352958315031587786112060445044884705131617898816693012569399245172367093544116750467339835323907843500300958961346200783412873903410584335767962950617558453216650079923939926240268933498710008850034720258330044082980127128801347060525344092781578580285285337562595534941794384199672861736075486334622609618609750494395778258225693211395569936222209854066866850994218556353273492214765292223280790814852374355697990961780077642174179381131,646744721688671663925942046297469120328534831658908391540778070778855077212895159048649744489731571320966801883857130197179067242588688352563393995380504196812495619547660053016541066870747493665245258797157456794610400692856944260992447160589468841032274059042926995950527866254318128660502916436516564627707511153483890125335357670102402448400202008362751256247590445720234181280822102726946592172142720202977646021882039482082104449451219168845106844623794,334343896344048316426728486788873763779837380766871409036855499017510564784049427894807641680784652789486468941709261056691309120419402077617165488860797284264875768050662085261191471911757332567616084948673452753179488767832103313617558455143038320377428810611988818026804720448689099498843653170517093362055932593475119668763962404506369390296977489296168926070796987716802224047829845569429275389663846186597303753879457255840999223944512781044453873635166257490682919418440020960754999184441125377038023502445363881099498519110239404301131016506969372455800421151911140785222346163852041133277167516165245331286139256902408138820606418486820777997627004493648192293472594639527356490206661658173181261057801611052647003914454432666135443640493293199528427862050169402914484654141704246198185598398611733410127641884872422132927229299503843001839482376150998157207872083103208974622915295521108506807892613437231014
8988139437552748360122811018091434490631943648650933407954548403461881173885559342288796085971337907410225144525489799070309019244605196559804729606962608785227669145895617553248586247681015760001150059925495612907934961510538459535526290686493781399368223805831659531881239167983391864918380805705964743794704824144056952955531535566238609233002207852436435940929644465787081991228333794712496303205760500456260834326073236064558503482196123873989126047166859,5812396267823816426884628706339300537413236648033994732097577991926121088826288259925230937386122631389277755002035378249309518593612805034663632322555230232413206384848676680506076772555608905270640405317886018835859918216595058279056585496743964697685975802057195722497006069312482208320869009974730184043814252524683343141915017498212654669112346054743147506608984869301043527825890467868257611450804444837761996844426130075404849287566198498504184952883486,52242628121511651099753719926654394522087481047327343119804991104888256681791158413076503448928168550166181258505744874817015892686424388963055953509326121973759600151073591929449722616632180438390687218467487823350520548947846444218183339812643930187466559835025698864409291138864466382314875416266238886281111688906824997078779513121765021668114222262990486426668702316647916015592072512995431603999405124992609500033797694157037528328438977756066064845022575242937106262556229471672764939725065080899646123792021668481962510304485493191433136472107537980095190378886850800455841563380960702599987546766163576004036862523105002894375294731886215563708379235641093288834576758021504927695891428448152758132878396274336210108474345099525406631519596792150756756191794209308788757942218988796330588510086595356438380514819160204479610359593554293889889695738984332026421529451290785103060249882871982725711555813027590474
63172443175357407979891818244771207305979072040365094033453372399413833083063454510277544836884902363373021425688393021563618604866727531955149438802912215596668118139133031369392150665242768591308251151735972086815805752645552174071668934523261949676210994429379927005439071852149239434924310128280757131537645687243639442361402150579007867713403178414448304388258697204815052822163992540416264966816499743426039861287464253641374492959207555438450209671402798,77079283188517696549826554347936257533915239026253281830015862776717584117897740455212125548437975835712704384543875618744519957183756723049552588229473130091290528736347482374886643027747455697959613306350014695528977680367530334340753780996880641884230507749039581459560192920877164465705914405217841711111359433178089108007303525233046510866128857591032324102315311812522043396843151774867034318149241453134639036177278154895191839282297554881643990845169677,4869286637223915748671729057622067868608061520243955474647678517310650654424946700782013880628884816050629000056025387689696528456272041427995186306370976627322686762939296770245847338352856173253677895763302085814384810699284388649471867354324351981605817443569873331728946882326432720600874060601040271789137539847908957236419700315930785800491537032816532269977474529950656873552172353394844282758903132362127849795559569847711007261369464405863791923588356683475107120960410039860091968965323236814825569158936535257951261590742308243612237873402476162055315156151753972032356421758049668141537025787720993441351506382587702042643168071678966602773173058300296991847603214232761309994777110387339675811966519077896412689534175583256550218376676442458935445842601618556693481230902961889444249322040374816516585929264188134253240795409336676794087940142164548658837894101576260056650657663341701062800814445798922556246
829033595584950112969108596252062544241050984637016447868883294785519284352905344033827010898067087115780959361481776246856843313599989507919762737200380103561671699372674091698889561927020765220538940478601473081723815822345554110635781202027617755469179491560516465551164214208940748168047652523644645829011152990884423214766729482969467517796181410438841915541423991278318450105324533957824365517984476284713339897712135357453509435066886389919793495869377413,247109930319869955719874706695121633774933008557534605632785334319175384827085796143881556624865302792152365754889913382969329156877380774811875696931319827238718077809750651540479630758828547023650485472988092721942742115958659767478621315181094027801667713298485268094135041494802983828714284396839871933424118778004585061369326924329244915957688040576078100928658903934835280581816922826282038813556854429139790144009890460667622031133278804713677300576402215,204862434037828270979335025157037168751909875605217998704362850429511810517562867639584185671401033913696153633824521825747190591971562641619311471729419719575239877155104879570936820508060149754817693511862423742159260774092295474297071317909999981893000378991564823802442917973360884104659958204335645609395409081616809216524656056990042710642127326538270216403220451445396282984004848904609812907066419673947181838471135280644295642977360490944497098604657428830967983445795518858293519639015857043390541253487943319164528192082660775453946144221914463995224236487376945188937033802917802825113758834386747597058806047940790500045140510387977549739262869320190798807210950794967640697702215292254276562689124620089865222906263069050737652846622018204309735862243339916773941086853111712783576214595302744938280371575854350269079795862626369153953871984167357453248203356818194952551968289692791821995120152527391524169795
9428113669839726645948433608583843536581488262202094400718195919166363623723325979163209536202622784184046194571793813423599288433563614102129682761299743976063082971789825989007238584058749830819399327372773250553496552143638182879645789217936448683715699186765114093599292850034816306699828729639649978033223074521638248662236571331376955957961891961915136077445276306765040524827048475512289505301607131238992513028307476894896413370392558986730219708551165944,6769178291525799352649609822813494985579178463946193769350087622803458600855200078275042325914229472396163118951204190381808171233384888957483782042338770172463416115435550340322088440860880791935179608614877535960407099178573678319181188649542472428275201035564954607702079132709660287497230973140486653232651886343193128334739847178180572597488662205177674996146990281160588727086530243641049486745618824506330564917591764774733802731848723580114704084863661195,63820582383916715125437045353507439526864824017282442422865992139115884947227565871472062889328216640428232107804915250931668124488526658359743985459709164521553120608459208082062372835099480161685908236822261888266372223368090962466200654120111673764856932414775619649548443925026823672710569247406944193420515229022723869164469503361077824771636443476543397417494297144339343730741323274120566826526054924783480722761001880687501481065931954126849164909319427203195352532084908805115325651624524045494058269820259141306240260518168318629813638847703558579810024444929878943981966615143249611157584523600924949243952501029563119739051323322448776643379634303337292661981298637976796229856667000791535711381171192239179013833136842962936289324178176705017470140748850539923011176573511191405875144735304197615490070935862256303021845113860272692810950224503484560895803106414741574248727815845568357541278672838366993838343080
99974759083909760865567949800465471418350214430051168875353315792373014682085911181343026146483420703023658340674041166218559246548907577553247064956168459721921556660309424625502998907085261684151626852390255950742757093261804181077406342785174368840363356281944234940641200216228549632504587234373691205712369001715639012906412023302440077743306972559559654360262040858593123515191984265142703316516890605264209964854254261158505889895213480705990565958273523494,51177070536277792138265354922035483542513464140093251693635574035858173650806744331089662660026067413263641733319656905294480201642732095448769922849208472086525195238848667166025985205797364648506537250546086085665168806306410831560527274813877622242386132670632949322115501657548087036631140962690145722105916785170695723626184828353091605568537599102863621860639335345021394352552458827817581809776502724751759134465091906834490959398306601513294259238271326058,5116415297484628776574546388911470532432497548370870602360822636903139953972520560314865302953350163037964700181647336732322451607344548870783142565885775833260706629457367129828635441212650921594488226056665496889897627254243757949225888392797507736807528054418192602109498388082628998386108379282292417914574008401658142561643555435892813054458926356186915336078378559607332440106187752676765350543361478640973313104329500907447346452295873247676874337812505126361767729882472317674915628205660752857710583783795432851137469737388057353365891064937546623882656811087675597264760374777350564824242456906421231108394395948373027566047018548846755014675751591240913777055869813189410726271040189615585826258789749402179106139907842983578521387012559504720063696845403923984188014354625969095081686827371414663583200530707766385750368638689590494236216140115414090695897771751535617848281770851408846545587230487566885187397406652
257423253026646916767904457558545265521360249091389527009761545570742533383359025825641574121142150249236789162872953818692691680135081960672470557556835982589364562679465217793916524007863096893575880958116214937148264555607386035512963098423823334436622374425140454904231828193094510712551804017154392558620596410818532343059058077840562608636371107849340073367765876120256655389388127540771306953820706518556617573136402137239793536630755874489228947402441013041,534584680444508541188495844977054131625219337905175563200917510381893411659753868985808759776815939822446851134975020097931934877848535261708841116493879170329280513078200092283784684680126258431970124959176167099612726705219313491310358471307221270850510579066966948317917620133716047490919256193017933590263853771871176586681263754098266061550934428211930381561308191324159525770377172839092410348292760850868211907103059545450363229463998514418168619401993506073,137614527458235908144228707405157966103250301748669264092549417071921087890687504686408217191512391867027644002239899364625752497547580833034227452117388895871770539568941019792034240519453943938270006328883081561833610230247234555360563316379121438568116526265209910126189264860168308780056391152303728866993784667661594406614273345338761516407168593323815354105996487477389114150580581117080393746942800596294350380561849878036149148351269754890880740034800625033275413464464231207690147044964826675132819477007075178198025446381448077130431676852404676826461179280198043240725407514285902108972541461297446816775566185602276080636476570154418702921436004248961247776499785354888675223237857410035816834821894730070132200820738515349850967046265969371369807563623255977694480274271012732986508722419042023877205676996313370674593498255154012768915094655969355861723668905785878084435983546832768312847299367026529329921505697993
9852638365119487560362381387508846159811625655216070488766988925865271889750038297384258779069943426129831170859627304157759038826932284966170124181277815565200453700169219968411971608803451951485763204489661125459058527836292033754746884436100215282330752629956582597695889405751297558219537629419227308935530507139534798279808265127811401908371675370713772554358458560754809670456950937261662536144139115344822442898617582659816391402892194063298282169722127824211,9078812670794865337307372273751493428212910713988745278713362403562997134758266986349000733437256147742758524924314754833581551464837865661774008881420086211268237819257791682978023761494880727704485738545727491006641432171447826170627734917306077814279050778391552868851172435013028998611237898524088667408646764931208508389294521964963429828710239483201662478494006750636037269071888213398138019691975517351722592551230059485123438959901466333052346020750041796425,89450258030006410444383636313960218166452879881274600879926459401454319295829887820139885366446560429324872759834824229071029269582668244096201260240660124372140025464961707211550585768112789160676247974599972824242879820093802861216571001707976898242326749371820523459481412808215628752405358099347971603178243474675255024279617130817657584026397391905918736129174894458473777060478754838657081425823805030904876610913970538540985460751687689500653868917285138193165208872765055300475933589160274647783413398515121462839177503847749045445131724612815161366473415135213717793760051679110139824484060598830600292706257002866000675028669428195536569240004055041181194066057475890621362277830142727419751008692869631335441324231392642948827373732648082875492645854588728008086990683989394871400210763940077791167635433143612250024065748629938609224789034633926380739957929072312651074651024998726711355265640404986636986564695048245675
38467147290452034142565624912431322122171477059263404678417060027746946350685868553872041463488398500609811961458399029871720047391443219905272654498619754844547567648873079696474397705625126266826854611422953955209358275693040227471233829131175713942706946106606508003549956160109851142519121794969676784494120163674672881320375382224494627396629517997446854494507077056297306968079325036308594280128341335973298153482477634205420829659778825712765091583216842897393,64509962598118190339093117321220819597681656911799770223509989192884002253894787536501830752535844043511305054941539547997361071316684686149229738408746156034616112612891734111347294385555905766169333363613685713243141101654344025084497232562036161492677143674640384367316735696491370780000112774080944214230475447971194341993429995971839165297392686373047208040904090965391545778325285014905456650346752376561049994585628892745382932215860255776378454398685978580903,2481514232963364210232130877950684623170113974924819390049873028620682877684215837358410347274960069240013583958109599976341857582562392866136905001832456948760354883124604314879164629875343303899618121078243832857219483917691177401758862130035602590350634772422159168538214689179366884962306759956298035006488552863663116484698699629092554562400610831738079917346357406840756723898217423661258363364166753901007868120567474300270906828834831735299261997907407764303743890500300289285930605878553786102342061979492937522198531483895595819683976097346543684775438586685660014916246789674016364587739283154362668722826940565403386566760735386587173391276345322892687895244566931223840990650323052306925610516014468447856196952634147102469555809680904152437690287560383330073699569584612209656011183532706706571839409237527471320800704591049612699776165635546420833313629289811005980287646259573625397788293465790613363006895544978285879
200309506767590968412907175330392031585701156234346685914711667419848141193063013119702280073988186628832825054192147898016832293598905981873927686022741211923151071654852028226328163488936326919404817295985569060401881585987714546115065177257868472735166970240803862311709638173871619919145591985040799882140738548377991507135142712268433334872781834744001200593668084055400491350363887227364077563020765328322330318101906327772273872511885007460238342549168594214503,939396865313672889479575200896019166539361060701105908699393896832277424360061912306307531584488090076786969395176202515829379911983875807955419740868779899030432449080393520987649752545956054240560185595528561636981170060643632699633804479750553051450202801099648261691325748361351407752274013106098054667832421009309591528262517683985578804920720693004262787441624020378797296496159779045023016795862226927623674203336304739255157739114561162413938990182837414175631,188170122750002901107417808623209901765923247619143087472191664647628459987079795322331527958972655497727048467853949857947859014347904196281299477798226988582222864584237660005505813204623144656632208127753573464127581942028017146814532187396919373804051567672261454287297402805821225328391310565696650391136034336121823264495104608990024067630199362129379049159602676860668783927115757089728640793850703654605839529992407937180273119093256189192534503410938911750979642452502477863799994455101735293830128604241637195084992058701980817101584699887114634678502502060498479289512282581263877354684912183182470363350371985138143244166764998024429567073297323735002160644099640872616501480473579323660095900512445560739477812602964270042723137196049667316597666356736170932425055995121916379179321093115374184536620068364239133465175386136205549284023359167726554531037207435979395791024558565729358982449376281942489128418119185729376393
